,Provider,deductible_mean_ip,reimbursement_mean_ip,reimbursement_std_ip,DiagnosisGroupCode_nunique_ip,age_mean_ip,age_std_ip,inpatient_duration_mean_ip,inpatient_duration_std_ip,claim_duration_mean_ip,claim_duration_std_ip,total_claim_mean_ip,total_claim_std_ip,total_claim_amount_ip,covered_percentage_mean_ip,covered_percentage_std_ip,Race_nunique_ip,Gender_mean_ip,num_chronic_conditions_mean_ip,number_chronic_conditions_max_ip,claim_count_ip,attending_ratio_ip,operating_ratio_ip,other_ratio_ip,patient_ratio_ip,num_state_ip,num_county_ip,claim_freq_ip,mean_diagnosis_billed_ip,mean_procedures_billed_ip,total_reimbursement_ip,deductible_mean_op,reimbursement_mean_op,reimbursement_std_op,age_mean_op,age_std_op,claim_duration_mean_op,claim_duration_std_op,total_claim_mean_op,total_claim_std_op,total_claim_amount_op,covered_percentage_mean_op,covered_percentage_std_op,Race_nunique_op,Gender_mean_op,num_chronic_conditions_mean_op,number_chronic_conditions_max_op,claim_count_op,attending_ratio_op,operating_ratio_op,other_ratio_op,patient_ratio_op,num_state_op,num_county_op,claim_freq_op,mean_diagnosis_billed_op,mean_procedures_billed_op,total_reimbursement_op,inpatient_practice,outpatient_practice
2471,PRV54077,1026.923076923077,10019.23076923077,8754.809064144285,51.0,73.38461538461539,13.068678085712952,6.230769230769231,6.160008227061557,6.230769230769231,6.160008227061557,11046.153846153846,8706.995644442339,574400.0,0.8609890551805681,0.08985689757697268,2.0,1.5384615384615385,5.4423076923076925,9.0,52.0,0.019230769230769232,0.019230769230769232,0.0,0.8846153846153846,24.0,39.0,4.333333333333333,8.288461538461538,0.7692307692307693,521000.0,0.0,680.0,1059.7907914957227,69.91666666666667,10.834392367411033,4.166666666666667,8.29702233998107,680.0,1059.7907914957227,16320.0,1.0,0.0,2.0,1.5,4.333333333333333,10.0,24.0,0.75,0.16666666666666666,0.2916666666666667,1.0,7.0,8.0,2.0,1.9166666666666667,0.0,16320.0,1,1
2472,PRV54078,1014.6,9650.0,9189.668111526118,20.0,73.85,15.249762724642462,8.55,7.667257795670049,8.55,7.667257795670049,10664.6,9190.630219499582,213292.0,0.8244994679613719,0.2105451956271188,2.0,1.6,5.2,8.0,20.0,0.9,0.45,0.2,0.9,16.0,19.0,1.6666666666666667,8.05,0.55,193000.0,5.353535353535354,215.95959595959596,399.40751832907983,69.01010101010101,13.862660867099915,1.9393939393939394,5.5765876879313385,221.31313131313132,402.4609157463121,21910.0,0.9429065472719178,0.21212478532516504,2.0,1.4747474747474747,4.202020202020202,10.0,99.0,0.5858585858585859,0.16161616161616163,0.26262626262626265,0.9191919191919192,16.0,24.0,8.25,2.8282828282828283,0.0,21380.0,1,1
2473,PRV54080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.181500872600349,307.80104712041884,737.3374294202596,73.31588132635252,12.127947373005682,1.5340314136125655,4.995905034215477,309.9825479930192,737.0458182205724,177620.0,0.9419068503894443,0.22204786592126363,4.0,1.5322862129144852,4.630017452006981,10.0,573.0,0.006980802792321117,0.006980802792321117,0.0034904013961605585,0.45549738219895286,43.0,84.0,47.75,2.8551483420593367,0.0017452006980802793,176370.0,0,1
2474,PRV54081,1068.0,12272.727272727272,10179.301637056533,11.0,74.18181818181819,11.694598597798747,5.0,4.024922359499621,5.0,4.024922359499621,13340.727272727272,10179.301637056533,146748.0,0.8674225402086484,0.08386495167294732,1.0,1.5454545454545454,4.454545454545454,7.0,11.0,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.9090909090909091,9.0,11.0,0.9166666666666666,8.181818181818182,1.0,135000.0,0.0,66.66666666666667,15.275252316519468,73.0,4.58257569495584,0.0,0.0,66.66666666666667,15.275252316519468,200.0,1.0,0.0,1.0,2.0,2.3333333333333335,4.0,3.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,3.3333333333333335,0.0,200.0,1,1
2475,PRV54082,1068.0,7000.0,2738.6127875258308,5.0,77.8,11.819475453673904,5.8,2.7748873851023217,5.8,2.7748873851023217,8068.0,2738.6127875258308,40340.0,0.8557990765541428,0.04354989996932705,1.0,1.8,5.8,11.0,5.0,1.0,0.8,0.0,1.0,5.0,5.0,0.4166666666666667,7.8,0.8,35000.0,0.0,75.0,13.784048752090222,74.66666666666667,14.389811210251043,0.0,0.0,75.0,13.784048752090222,450.0,1.0,0.0,1.0,1.8333333333333333,4.166666666666667,7.0,6.0,1.0,0.0,0.5,1.0,2.0,3.0,0.5,1.1666666666666667,0.0,450.0,1,1
2476,PRV54083,1068.0,7500.0,8864.052604279183,8.0,74.125,12.563410592442073,7.625,10.702970215251998,7.625,10.702970215251998,8568.0,8864.052604279183,68544.0,0.7264804318826131,0.3039615753943839,1.0,1.625,6.5,9.0,8.0,0.875,0.5,0.0,1.0,8.0,8.0,0.6666666666666666,8.75,0.625,60000.0,3.025830258302583,272.2509225092251,524.1745784150097,74.02214022140221,13.056269553810026,1.4354243542435425,4.71428873163094,275.2767527675277,523.9449866638262,74600.0,0.9504422015982574,0.19718951342862473,4.0,1.6014760147601477,4.199261992619927,9.0,271.0,0.01845018450184502,0.014760147601476014,0.01107011070110701,0.6162361623616236,32.0,56.0,22.583333333333332,2.774907749077491,0.0,73780.0,1,1
2477,PRV54084,1068.0,9125.0,7414.994461032514,8.0,75.0,11.795883059053146,3.875,3.0908852176312576,3.875,3.0908852176312576,10193.0,7414.994461032514,81544.0,0.7652541475965446,0.31652874141334514,2.0,1.5,5.375,9.0,8.0,1.0,0.625,0.25,1.0,7.0,8.0,0.6666666666666666,7.25,0.875,73000.0,2.926829268292683,227.0731707317073,447.0975503312393,69.8048780487805,12.448332242101996,1.3658536585365855,4.872145818635643,230.0,446.63743685454756,9430.0,0.9348141695702671,0.23551410157646485,3.0,1.7073170731707317,4.121951219512195,10.0,41.0,0.8780487804878049,0.14634146341463414,0.3170731707317073,0.8780487804878049,6.0,7.0,3.4166666666666665,2.3658536585365852,0.0,9310.0,1,1
2478,PRV54085,1068.0,9517.241379310344,6283.482606008558,56.0,73.22413793103448,12.541920029075653,5.206896551724138,4.229215931188603,5.206896551724138,4.229215931188603,10585.241379310344,6283.482606008558,613944.0,0.8485055280984821,0.13921280348643272,2.0,1.6379310344827587,5.103448275862069,10.0,58.0,0.8103448275862069,0.5517241379310345,0.1896551724137931,1.0,27.0,41.0,4.833333333333333,8.586206896551724,0.8448275862068966,552000.0,3.1818181818181817,284.71590909090907,501.33185926777395,71.82954545454545,12.470052437428153,1.3806818181818181,4.551605254150495,287.89772727272725,500.5752243117964,50670.0,0.9603885697635698,0.1766525326900208,4.0,1.6363636363636365,3.7556818181818183,10.0,176.0,0.6363636363636364,0.17045454545454544,0.3465909090909091,0.8125,24.0,40.0,14.666666666666666,2.4204545454545454,0.0,50110.0,1,1
2479,PRV54086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.242424242424242,190.15151515151516,362.48498079970346,76.96969696969697,12.44924427359681,1.4090909090909092,4.961318908786787,194.3939393939394,365.4170590429886,12830.0,0.9653679653679654,0.17552004999470888,3.0,1.5151515151515151,4.0606060606060606,8.0,66.0,0.5909090909090909,0.16666666666666666,0.3484848484848485,0.9090909090909091,18.0,20.0,5.5,2.742424242424242,0.0,12550.0,0,1
2480,PRV54089,1068.0,10857.142857142857,11349.428347257135,7.0,69.28571428571429,19.371063348151417,5.285714285714286,3.8606685826112948,5.285714285714286,3.8606685826112948,11925.142857142857,11349.428347257135,83476.0,0.737805264428433,0.3387882742847311,1.0,1.4285714285714286,4.857142857142857,9.0,7.0,1.0,0.7142857142857143,0.2857142857142857,1.0,6.0,7.0,0.5833333333333334,8.571428571428571,0.8571428571428571,76000.0,8.235294117647058,447.94117647058823,828.1259581099627,70.67647058823529,12.40166310507732,2.2941176470588234,6.007719336162717,456.1764705882353,824.6285286956065,15510.0,0.8986928104575164,0.29380388625003845,4.0,1.588235294117647,4.5588235294117645,9.0,34.0,0.47058823529411764,0.20588235294117646,0.2647058823529412,1.0,9.0,12.0,2.8333333333333335,3.588235294117647,0.0,15230.0,1,1
2481,PRV54090,1068.0,8781.25,5857.084901927502,31.0,69.375,17.096972001290265,5.3125,6.213603702179754,5.3125,6.213603702179754,9849.25,5857.084901927502,315176.0,0.8290495013007566,0.17725665358692944,2.0,1.53125,4.90625,8.0,32.0,0.15625,0.09375,0.0625,0.84375,21.0,27.0,2.6666666666666665,8.0625,0.65625,281000.0,3.7974683544303796,251.51898734177215,480.13556633264193,75.67721518987342,12.569941391682823,1.6265822784810127,5.190000401574778,255.31645569620252,481.77970345109145,40340.0,0.9448935558112772,0.21220486639368094,4.0,1.5506329113924051,4.430379746835443,9.0,158.0,0.08860759493670886,0.06329113924050633,0.056962025316455694,0.6645569620253164,21.0,49.0,13.166666666666666,2.430379746835443,0.0,39740.0,1,1
2482,PRV54091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1607142857142858,203.75,452.552570237789,77.39285714285714,13.7607334963579,1.4732142857142858,4.93919755204957,204.91071428571428,452.5105056482199,22950.0,0.9584106898573382,0.19352503240921107,3.0,1.5892857142857142,3.9732142857142856,9.0,112.0,0.026785714285714284,0.017857142857142856,0.008928571428571428,0.6785714285714286,20.0,27.0,9.333333333333334,2.4732142857142856,0.0,22820.0,0,1
2483,PRV54092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6590436590436592,294.28274428274426,588.2268155701393,73.57796257796258,12.351731187985889,1.3513513513513513,4.622774604611935,297.94178794178794,587.8794206901305,143310.0,0.9371512758726481,0.2250550768967921,4.0,1.5384615384615385,4.3118503118503115,10.0,481.0,0.34303534303534305,0.12058212058212059,0.22661122661122662,0.8336798336798337,39.0,79.0,40.083333333333336,2.444906444906445,0.0,141550.0,0,1
2484,PRV54093,1041.9512195121952,12236.585365853658,10097.518410420476,41.0,73.07317073170732,9.493129736558007,6.195121951219512,7.490725973479212,6.195121951219512,7.490725973479212,13278.536585365853,10112.73117436027,544420.0,0.8549000032262319,0.17385168290086345,3.0,1.4634146341463414,5.219512195121951,11.0,41.0,0.7804878048780488,0.5121951219512195,0.24390243902439024,0.975609756097561,24.0,32.0,3.4166666666666665,8.292682926829269,0.7073170731707317,501700.0,3.75,276.6666666666667,507.15868234509617,72.8125,15.381193614972684,1.3541666666666667,4.502904893762415,280.4166666666667,506.75420343104753,13460.0,0.9410256410256411,0.21861807935013494,2.0,1.5833333333333333,4.270833333333333,10.0,48.0,0.7708333333333334,0.125,0.2916666666666667,0.9583333333333334,10.0,12.0,4.0,2.5416666666666665,0.0,13280.0,1,1
2485,PRV54096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131.42857142857142,131.58375931050804,65.14285714285714,15.356090772378359,0.0,0.0,131.42857142857142,131.58375931050804,920.0,1.0,0.0,2.0,1.7142857142857142,3.857142857142857,8.0,7.0,0.7142857142857143,0.0,0.2857142857142857,1.0,1.0,1.0,0.5833333333333334,2.5714285714285716,0.0,920.0,0,1
2486,PRV54098,949.3333333333334,6342.222222222223,4623.207160018296,9.0,74.33333333333333,12.328828005937956,5.888888888888889,4.702245326555294,5.888888888888889,4.702245326555294,7291.555555555556,4471.034978366617,65624.0,0.7630619925990076,0.27309830462764395,2.0,1.5555555555555556,4.777777777777778,8.0,9.0,0.6666666666666666,0.3333333333333333,0.0,0.7777777777777778,6.0,9.0,0.75,7.666666666666667,0.4444444444444444,57080.0,2.0242914979757085,256.3562753036437,487.73627023207047,74.90283400809717,12.803973598193211,1.0809716599190284,4.146886659982196,258.3805668016194,487.38789508072733,63820.0,0.9427501145886475,0.22062238433529532,2.0,1.6234817813765183,4.186234817813765,10.0,247.0,0.08097165991902834,0.032388663967611336,0.06072874493927125,0.3765182186234818,30.0,42.0,20.583333333333332,2.526315789473684,0.0,63320.0,1,1
2487,PRV54099,1068.0,10285.714285714286,12760.688258678088,14.0,73.64285714285714,9.361189461380864,3.357142857142857,1.9848325973644327,3.357142857142857,1.9848325973644327,11353.714285714286,12760.688258678088,158952.0,0.8223856422827208,0.10448985699838238,1.0,1.5,5.071428571428571,8.0,14.0,0.14285714285714285,0.14285714285714285,0.0,1.0,8.0,14.0,1.1666666666666667,7.857142857142857,0.5,144000.0,3.103448275862069,216.0591133004926,424.0706045889502,72.91625615763547,12.070661665499921,1.2019704433497538,4.268651102719199,219.16256157635468,423.4076613623523,44490.0,0.9299319727891155,0.23855886586840339,3.0,1.561576354679803,3.9211822660098523,9.0,203.0,0.04926108374384237,0.034482758620689655,0.024630541871921183,0.4433497536945813,25.0,34.0,16.916666666666668,2.3793103448275863,0.0,43860.0,1,1
2488,PRV54101,1068.0,5454.545454545455,5007.267445696033,11.0,75.27272727272727,12.728636290592242,3.727272727272727,3.165151152501539,3.727272727272727,3.165151152501539,6522.545454545455,5007.267445696033,71748.0,0.6645902799722608,0.3422166267350553,1.0,1.6363636363636365,5.0,9.0,11.0,0.7272727272727273,0.5454545454545454,0.18181818181818182,0.9090909090909091,9.0,10.0,0.9166666666666666,8.090909090909092,0.6363636363636364,60000.0,0.0,321.6666666666667,709.4177397075468,74.05555555555556,10.962353881095936,1.8333333333333333,5.469164900227671,321.6666666666667,709.4177397075468,5790.0,1.0,0.0,2.0,1.6666666666666667,5.0,10.0,18.0,0.7777777777777778,0.2222222222222222,0.4444444444444444,1.0,6.0,7.0,1.5,2.4444444444444446,0.0,5790.0,1,1
2489,PRV54102,949.3333333333334,9777.777777777777,13998.015732397376,9.0,72.44444444444444,14.466436250085152,5.0,3.3911649915626336,5.0,3.3911649915626336,10727.111111111111,13652.832933538413,96544.0,0.74749613183279,0.2965973015612262,1.0,1.2222222222222223,6.222222222222222,8.0,9.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.7777777777777778,9.0,9.0,0.75,8.777777777777779,0.5555555555555556,88000.0,3.5714285714285716,908.5714285714286,2397.482195788089,75.28571428571429,8.887576215651318,0.6428571428571429,2.4053511772118195,912.1428571428571,2396.1738044430126,12770.0,0.9702380952380952,0.11135885079684348,1.0,1.3571428571428572,3.5,7.0,14.0,0.7857142857142857,0.21428571428571427,0.35714285714285715,0.7857142857142857,5.0,6.0,1.1666666666666667,3.9285714285714284,0.0,12720.0,1,1
2490,PRV54103,1068.0,7250.0,5092.010548749033,7.0,75.375,6.588680769753101,3.75,1.9086270308410556,3.75,1.9086270308410556,8318.0,5092.010548749033,66544.0,0.8297956866610543,0.08473216841918095,1.0,1.375,5.375,7.0,8.0,0.25,0.125,0.0,0.875,8.0,6.0,0.6666666666666666,7.75,0.5,58000.0,1.6201117318435754,262.1787709497207,515.8937389461848,70.45251396648045,14.116359616168975,0.6703910614525139,3.2182355000609015,263.79888268156424,515.5732969162839,47220.0,0.9724967769660506,0.15032070390622396,3.0,1.4692737430167597,3.877094972067039,9.0,179.0,0.0111731843575419,0.0111731843575419,0.0223463687150838,0.441340782122905,18.0,22.0,14.916666666666666,2.2569832402234637,0.0,46930.0,1,1
2491,PRV54106,1068.0,12400.0,9528.903399657276,5.0,65.4,19.76866206904251,4.8,4.147288270665544,4.8,4.147288270665544,13468.0,9528.903399657276,67340.0,0.8952242532432978,0.05075861530391093,2.0,1.4,5.6,9.0,5.0,0.6,0.6,0.2,1.0,5.0,5.0,0.4166666666666667,8.0,1.2,62000.0,4.117647058823529,232.64705882352942,584.8455316578713,71.3529411764706,15.616390676273783,2.0294117647058822,5.578559030396198,236.76470588235293,584.4848578189241,8050.0,0.9508522363193643,0.18705358538507508,1.0,1.6176470588235294,4.0588235294117645,10.0,34.0,0.6764705882352942,0.17647058823529413,0.35294117647058826,0.9411764705882353,5.0,8.0,2.8333333333333335,2.676470588235294,0.0,7910.0,1,1
2492,PRV54107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4965986394557824,299.86394557823127,612.106162332277,72.05442176870748,12.099350323849997,1.163265306122449,4.093163053836842,301.36054421768705,612.2724787997514,44300.0,0.9370033727776825,0.24058815578276732,4.0,1.5442176870748299,3.9659863945578233,10.0,147.0,0.42857142857142855,0.14965986394557823,0.2857142857142857,0.8775510204081632,22.0,26.0,12.25,2.503401360544218,0.0,44080.0,0,1
2493,PRV54109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875,309.375,596.5396745676966,75.5,14.782872972914749,4.125,7.491105837369184,311.25,595.8509321410291,4980.0,0.984375,0.06249999999999999,1.0,1.375,4.375,8.0,16.0,0.125,0.125,0.0625,0.875,3.0,3.0,1.3333333333333333,2.3125,0.0,4950.0,0,1
2494,PRV54110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.857142857142857,64.28571428571429,66.7974906856894,73.14285714285714,15.366940396281137,2.857142857142857,7.5592894601845435,67.14285714285714,66.00865744084527,470.0,0.8095238095238095,0.37796447300922725,1.0,1.4285714285714286,4.428571428571429,7.0,7.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,1.0,1.0,1.0,0.5833333333333334,1.2857142857142858,0.0,450.0,0,1
2495,PRV54111,1068.0,10148.148148148148,10605.10273656553,51.0,77.03703703703704,11.37352596787815,5.555555555555555,4.178411121090807,5.592592592592593,4.218192935631116,11216.148148148148,10605.10273656553,605672.0,0.8423900514640159,0.1434182773470003,3.0,1.4814814814814814,5.444444444444445,10.0,54.0,0.24074074074074073,0.1111111111111111,0.09259259259259259,0.7962962962962963,24.0,44.0,4.5,7.981481481481482,0.6481481481481481,548000.0,2.717948717948718,215.3846153846154,407.69559946601,72.52307692307693,13.41998935152645,0.676923076923077,3.354214270189219,218.10256410256412,408.45319198769636,42530.0,0.9101506106517632,0.2699515477561987,2.0,1.594871794871795,3.948717948717949,10.0,195.0,0.03076923076923077,0.03076923076923077,0.020512820512820513,0.7076923076923077,21.0,30.0,16.25,2.5128205128205128,0.0,42000.0,1,1
2496,PRV54112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2903225806451613,212.58064516129033,507.60856140623093,66.74193548387096,17.335835220597215,1.5483870967741935,4.815521499466902,213.8709677419355,507.3373461472149,6630.0,0.9578163771712159,0.18614612155770024,3.0,1.7096774193548387,3.903225806451613,9.0,31.0,0.3548387096774194,0.12903225806451613,0.16129032258064516,0.5806451612903226,11.0,12.0,2.5833333333333335,2.5483870967741935,0.0,6590.0,0,1
2497,PRV54113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,0.0,77.0,0.0,0.0,0.0,60.0,0.0,60.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,2.0,0.0,60.0,0,1
2498,PRV54114,1068.0,6666.666666666667,3055.0504633038936,3.0,87.33333333333333,6.0277137733417065,10.0,12.288205727444508,10.0,12.288205727444508,7734.666666666667,3055.0504633038936,23204.0,0.8472226730019511,0.05713819870673587,1.0,1.3333333333333333,4.0,6.0,3.0,0.3333333333333333,0.3333333333333333,0.0,1.0,3.0,3.0,0.25,8.666666666666666,1.0,20000.0,17.5,348.75,411.1807909632244,61.375,24.69781656052095,1.125,3.181980515339464,366.25,405.49572835516494,2930.0,0.9375,0.12400396819047414,2.0,1.875,4.25,8.0,8.0,0.625,0.25,0.25,0.875,4.0,5.0,0.6666666666666666,2.625,0.0,2790.0,1,1
2499,PRV54115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.5,42.720018726587654,75.75,13.768926368215253,0.0,0.0,42.5,42.720018726587654,170.0,1.0,0.0,1.0,1.75,4.75,7.0,4.0,0.5,0.5,0.25,1.0,1.0,1.0,0.3333333333333333,3.0,0.0,170.0,0,1
2500,PRV54116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,80.0,84.22192905255338,58.4375,15.82390069904805,1.25,5.0,80.625,84.02132665777977,1290.0,0.9895833333333334,0.04166666666666665,1.0,1.9375,6.1875,8.0,16.0,0.125,0.0625,0.0625,0.25,1.0,1.0,1.3333333333333333,2.75,0.0,1280.0,0,1
2501,PRV54117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.333333333333336,25.81988897471611,77.83333333333333,21.160497788725735,0.0,0.0,53.333333333333336,25.81988897471611,320.0,1.0,0.0,1.0,1.5,4.0,6.0,6.0,0.6666666666666666,0.0,0.16666666666666666,1.0,1.0,1.0,0.5,1.5,0.0,320.0,0,1
2502,PRV54118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,58.75,28.50438562747845,76.625,10.070288689293585,2.5,7.0710678118654755,71.25,30.90885217631258,570.0,0.8958333333333334,0.2946278254943948,1.0,1.375,3.5,7.0,8.0,0.625,0.125,0.5,1.0,1.0,1.0,0.6666666666666666,2.125,0.0,470.0,0,1
2503,PRV54119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.285714285714286,141.42857142857142,211.40035451746502,74.21428571428571,7.934138229861479,0.0,0.0,145.71428571428572,211.1038492421092,2040.0,0.9732142857142857,0.10022296571715915,3.0,1.5714285714285714,5.285714285714286,9.0,14.0,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.8571428571428571,6.0,7.0,1.1666666666666667,2.9285714285714284,0.0,1980.0,0,1
2504,PRV54120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,500.0,141.4213562373095,68.0,25.45584412271571,0.0,0.0,500.0,141.4213562373095,1000.0,1.0,0.0,1.0,1.0,4.0,6.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.16666666666666666,5.5,0.0,1000.0,0,1
2505,PRV54121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9166666666666665,320.2083333333333,520.8564533875538,78.625,10.63239729978266,1.5,4.472135954999579,323.125,519.7837367393514,15510.0,0.9409722222222222,0.22145442121957956,1.0,1.6875,4.541666666666667,10.0,48.0,0.10416666666666667,0.0625,0.0625,0.3958333333333333,8.0,10.0,4.0,3.0416666666666665,0.0,15370.0,0,1
2506,PRV54122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127.5,83.81527307120105,84.5,14.479871085982314,0.0,0.0,127.5,83.81527307120105,510.0,1.0,0.0,1.0,1.75,3.75,6.0,4.0,1.0,0.25,0.25,1.0,2.0,2.0,0.3333333333333333,2.5,0.0,510.0,0,1
2507,PRV54123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,55.0,35.35533905932738,75.5,0.7071067811865476,0.0,0.0,85.0,7.0710678118654755,170.0,0.6666666666666666,0.4714045207910317,1.0,1.0,6.0,8.0,2.0,1.0,0.0,0.5,1.0,0.0,0.0,0.16666666666666666,3.0,0.0,110.0,0,1
2508,PRV54124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140.0,203.46989949375805,66.8,14.75466028073842,0.0,0.0,140.0,203.46989949375805,700.0,1.0,0.0,3.0,1.4,3.4,9.0,5.0,0.8,0.4,0.2,1.0,0.0,0.0,0.4166666666666667,3.2,0.0,700.0,0,1
2509,PRV54125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,652.7272727272727,1148.9394319031,76.36363636363636,12.611682895416674,2.909090909090909,6.549115138009798,652.7272727272727,1148.9394319031,7180.0,0.8181818181818182,0.40451991747794525,1.0,1.5454545454545454,5.454545454545454,9.0,11.0,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.9090909090909091,1.0,1.0,0.9166666666666666,2.727272727272727,0.0,7180.0,0,1
2510,PRV54127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,325.0,716.1341690969284,72.42857142857143,11.745538385177241,2.5714285714285716,6.027274867470566,325.0,716.1341690969284,9100.0,1.0,0.0,2.0,1.3571428571428572,4.714285714285714,9.0,28.0,0.32142857142857145,0.10714285714285714,0.17857142857142858,0.8928571428571429,9.0,14.0,2.3333333333333335,2.1785714285714284,0.0,9100.0,0,1
2511,PRV54128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,386.6666666666667,443.9161389964758,70.0,7.049277104236131,1.8148148148148149,5.463424095656756,386.6666666666667,443.9161389964758,10440.0,1.0,0.0,2.0,1.3333333333333333,3.888888888888889,6.0,27.0,0.25925925925925924,0.14814814814814814,0.2222222222222222,0.3333333333333333,14.0,18.0,2.25,2.8518518518518516,0.0,10440.0,0,1
2512,PRV54129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,624.0,848.8403854671384,78.2,10.00999500499376,0.0,0.0,624.0,848.8403854671384,3120.0,1.0,0.0,1.0,1.6,4.2,7.0,5.0,0.8,0.0,0.4,1.0,2.0,2.0,0.4166666666666667,1.8,0.0,3120.0,0,1
2513,PRV54130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4375,143.90625,341.29360440061265,74.109375,11.406093035449663,1.359375,4.708544032369444,147.34375,341.5800921092984,9430.0,0.943561799719888,0.21303862209634392,2.0,1.5,5.0,10.0,64.0,0.15625,0.078125,0.140625,0.5625,9.0,10.0,5.333333333333333,2.8125,0.0,9210.0,0,1
2514,PRV54131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4166666666666667,167.08333333333334,251.50813223375135,74.29166666666667,8.072923971478698,0.2916666666666667,1.4288690166235207,167.5,251.2620319420588,4020.0,0.9444444444444445,0.2123406857568687,1.0,1.5416666666666667,4.083333333333333,9.0,24.0,0.125,0.125,0.125,0.5,2.0,3.0,2.0,2.9166666666666665,0.0,4010.0,0,1
2515,PRV54132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106.0,112.38327277669039,63.6,23.028243528328424,0.0,0.0,106.0,112.38327277669039,530.0,1.0,0.0,1.0,1.8,2.0,4.0,5.0,0.6,0.0,0.6,1.0,1.0,1.0,0.4166666666666667,3.6,0.0,530.0,0,1
2516,PRV54133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142.4,214.4815454376747,75.28,11.178550889985695,0.08,0.27688746209726917,142.4,214.4815454376747,3560.0,0.92,0.2768874620972691,3.0,1.4,4.0,7.0,25.0,0.32,0.12,0.2,0.96,8.0,8.0,2.0833333333333335,2.96,0.0,3560.0,0,1
2517,PRV54134,1068.0,5000.0,0.0,2.0,97.0,0.0,4.0,1.4142135623730951,4.0,1.4142135623730951,6068.0,0.0,12136.0,0.8239947264337508,0.0,1.0,2.0,7.0,9.0,2.0,1.0,0.5,0.0,1.0,2.0,2.0,0.16666666666666666,8.5,0.5,10000.0,1.6666666666666667,410.7142857142857,744.7028965843928,73.52380952380952,11.947523664715275,0.16666666666666666,0.823930694062241,412.3809523809524,744.0227164241481,17320.0,0.9888888888888888,0.07200822998230957,1.0,1.5,4.214285714285714,8.0,42.0,0.4523809523809524,0.23809523809523808,0.2619047619047619,0.8095238095238095,9.0,10.0,3.5,2.6666666666666665,0.0,17250.0,1,1
2518,PRV54135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86.66666666666667,23.09401076758503,47.666666666666664,35.795716689756794,7.0,11.269427669584644,86.66666666666667,23.09401076758503,260.0,1.0,0.0,2.0,2.0,3.3333333333333335,4.0,3.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,2.0,2.0,0.25,4.0,0.0,260.0,0,1
2519,PRV54136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,252.33333333333334,531.0086909694205,71.1,8.417346620992332,1.3666666666666667,4.4604262463189075,256.3333333333333,529.2967574728418,7690.0,0.9388888888888889,0.23359317770264812,2.0,1.6,4.466666666666667,9.0,30.0,0.2,0.03333333333333333,0.13333333333333333,0.5333333333333333,7.0,8.0,2.5,2.3,0.0,7570.0,0,1
